106.717,-11.3108,109.997,-12.5328,
107.044,-10.366,110.377,-11.4366,
107.328,-9.4073,110.706,-10.3241,
107.568,-8.4366,110.984,-9.1977,
107.763,-7.4558,111.211,-8.0597,
107.913,-6.4672,111.385,-6.9126,
108.018,-5.4728,111.506,-5.7586,
108.076,-4.4746,111.574,-4.6004,
108.093,-3.4748,111.592,-3.4987,
108.099,-2.4748,111.599,-2.4987,
108.106,-1.4748,111.606,-1.4987,
108.113,-0.4749,111.613,-0.4987,
108.12,0.5249,111.62,0.501,
108.127,1.5249,111.626,1.501,
108.133,2.5248,111.633,2.501,
108.14,3.5248,111.64,3.5009,
108.146,4.4374,111.646,4.4136,
-47.0612,1.6895,-50.5615,1.7902,
-47.0584,0.6895,-50.5612,1.6796,

-47.0556,-0.3105,-50.5584,0.6796,
-47.0528,-1.3105,-50.5556,-0.3204,
-47.05,-2.3105,-50.5528,-1.3204,
-47.0472,-3.3105,-50.55,-2.3204,
-47.0444,-4.3105,-50.5472,-3.3204,
-47.0415,-5.3105,-50.5443,-4.3204,
-47.0387,-6.3105,-50.5415,-5.3204,
-47.0359,-7.3105,-50.5387,-6.3203,
-47.0331,-8.3105,-50.5359,-7.3203,
-47.0277,-9.3105,-50.5331,-8.3203,
-46.9851,-10.3095,-50.5271,-9.3755,
-46.8945,-11.3053,-50.4773,-10.5426,
-46.7562,-12.2955,-50.3715,-11.7059,
-46.5705,-13.2781,-50.21,-12.8628,
-46.3378,-14.2505,-49.993,-14.0106,
-46.0586,-15.2106,-49.7211,-15.1466,
-45.7337,-16.1563,-49.395,-16.2683,
-45.3636,-17.0852,-49.0154,-17.373,
-44.9494,-17.9952,-48.5831,-18.4582,
-44.4919,-18.8843,-48.0991,-19.5214,
-43.9922,-19.7504,-47.5647,-20.56,
-43.4515,-20.5915,-46.981,-21.5718,
-42.8671,-21.4028,-46.3493,-22.5544,
-42.2233,-22.1677,-45.6309,-23.5502,
-41.5217,-22.8799,-44.8109,-24.5245,
-40.7666,-23.5351,-43.9172,-25.4317,
-39.9626,-24.1293,-42.9553,-26.2663,
-39.1147,-24.6588,-41.9312,-27.0232,
-38.2279,-25.1205,-40.851,-27.6977,
-37.3077,-25.5115,-39.7215,-28.2858,
-36.3599,-25.8293,-38.5494,-28.7838,
-35.3901,-26.0721,-37.342,-29.1887,
-34.4042,-26.2384,-36.1067,-29.498,
-33.4084,-26.3271,-34.8509,-29.7098,
-32.4087,-26.344,-33.5825,-29.8228,
-31.4087,-26.3468,-32.4184,-29.844,
-30.4087,-26.3495,-31.4184,-29.8467,
-29.4084,-26.3523,-30.4184,-29.8495,
-28.7212,-26.3542,-29.4181,-29.8523,
-50.5615,1.7902,-54.0615,1.7803,
-50.5612,1.6796,-54.0612,1.6698,
-50.5584,0.6796,-54.0584,0.6698,

-50.5556,-0.3204,-54.0556,-0.3302,
-50.5528,-1.3204,-54.0528,-1.3302,
-50.55,-2.3204,-54.05,-2.3302,
-50.5472,-3.3204,-54.0471,-3.3302,
-50.5443,-4.3204,-54.0443,-4.3302,
-50.5415,-5.3204,-54.0415,-5.3302,
-50.5387,-6.3203,-54.0387,-6.3302,
-50.5359,-7.3203,-54.0359,-7.3302,
-50.5331,-8.3203,-54.0331,-8.3302,
-50.5303,-9.3203,-54.0303,-9.3302,
-50.5275,-10.3203,-54.0275,-10.3302,
-50.5246,-11.3203,-54.0246,-11.3302,
-50.5218,-12.3203,-54.0218,-12.3302,
-50.519,-13.3203,-54.019,-13.3302,
-50.5162,-14.3203,-54.0162,-14.3302,
-50.5134,-15.3203,-54.0134,-15.3302,
-50.5106,-16.3203,-54.0106,-16.3302,
-50.5078,-17.3203,-54.0078,-17.3302,
-50.5049,-18.3203,-54.0049,-18.3301,
-50.5021,-19.3203,-54.0021,-19.3301,
-50.4993,-20.3203,-53.9993,-20.3301,
-50.4965,-21.3203,-53.9965,-21.3301,
-50.4937,-22.3203,-53.9937,-22.3301,
-50.4909,-23.3203,-53.9909,-23.3301,
-50.4881,-24.3203,-53.9881,-24.3301,
-50.4853,-25.3203,-53.9852,-25.3301,
-50.4824,-26.3203,-53.9824,-26.3301,
-50.4796,-27.3203,-53.9796,-27.3301,
-50.4768,-28.3203,-53.9768,-28.3301,
-50.474,-29.3203,-53.974,-29.3301,
-50.4712,-30.3203,-53.9712,-30.3301,
-50.4684,-31.3202,-53.9684,-31.3301,
-50.4656,-32.3202,-53.9655,-32.3301,
-50.4627,-33.3202,-53.9627,-33.3301,
-50.4599,-34.3202,-53.9599,-34.3301,
-50.4571,-35.3202,-53.9571,-35.3301,
-50.4543,-36.3202,-53.9543,-36.3301,
-50.4515,-37.3202,-53.9515,-37.3301,
-50.4487,-38.3202,-53.9487,-38.3301,
-50.4459,-39.3202,-53.9458,-39.3301,
-50.443,-40.3202,-53.943,-40.3301,
-50.4402,-41.3202,-53.9402,-41.3301,

-50.4374,-42.3202,-53.9374,-42.3301,
-50.4367,-42.5602,-53.9367,-42.5701,
58.0607,-18.5953,58.0705,-15.0953,
57.4307,-18.5936,57.4405,-15.0936,
56.4307,-18.5908,56.4405,-15.0908,
55.4307,-18.588,55.4405,-15.088,
54.4307,-18.5852,54.4405,-15.0853,
53.4308,-18.5825,53.4405,-15.0825,
52.4308,-18.5797,52.4405,-15.0797,
51.4308,-18.5769,51.4405,-15.0769,
50.4308,-18.5741,50.4405,-15.0741,
49.4308,-18.5713,49.4405,-15.0714,
48.4308,-18.5686,48.4405,-15.0686,
47.4308,-18.5658,47.4405,-15.0658,
46.4308,-18.563,46.4405,-15.063,
45.4308,-18.5602,45.4405,-15.0602,
44.4308,-18.5574,44.4405,-15.0575,
43.4308,-18.5547,43.4405,-15.0547,
42.4308,-18.5519,42.4405,-15.0519,
41.4308,-18.5491,41.4405,-15.0491,
40.4308,-18.5463,40.4405,-15.0463,
39.4308,-18.5436,39.4405,-15.0436,
38.4308,-18.5408,38.4405,-15.0408,
37.4308,-18.538,37.4405,-15.038,
36.4308,-18.5352,36.4405,-15.0352,
35.4308,-18.5324,35.4406,-15.0325,
34.4308,-18.5297,34.4406,-15.0297,
33.4308,-18.5269,33.4406,-15.0269,
32.4308,-18.5241,32.4406,-15.0241,
31.4308,-18.5213,31.4406,-15.0213,
30.4308,-18.5186,30.4406,-15.0186,
29.4308,-18.5158,29.4406,-15.0158,
28.4308,-18.513,28.4406,-15.013,
27.4309,-18.5102,27.4406,-15.0102,
26.4309,-18.5074,26.4406,-15.0075,
26.2884,-23.0071,26.2786,-26.507,
26.4184,-23.0074,26.4086,-26.5074,
27.4184,-23.0102,27.4086,-26.5102,
28.4183,-23.013,28.4086,-26.513,
29.4183,-23.0158,29.4086,-26.5157,
30.4183,-23.0185,30.4086,-26.5185,
31.4183,-23.0213,31.4086,-26.5213,

32.4183,-23.0241,32.4086,-26.5241,
33.4183,-23.0269,33.4086,-26.5269,
34.4183,-23.0296,34.4086,-26.5296,
35.4183,-23.0324,35.4086,-26.5324,
36.4183,-23.0352,36.4086,-26.5352,
37.4183,-23.038,37.4086,-26.538,
38.4183,-23.0408,38.4086,-26.5407,
39.4183,-23.0435,39.4086,-26.5435,
40.4183,-23.0463,40.4086,-26.5463,
41.4183,-23.0491,41.4086,-26.5491,
42.4183,-23.0519,42.4086,-26.5519,
43.4183,-23.0547,43.4086,-26.5546,
44.4183,-23.0574,44.4086,-26.5574,
45.4183,-23.0602,45.4086,-26.5602,
46.4183,-23.063,46.4086,-26.563,
47.4183,-23.0658,47.4086,-26.5658,
48.4183,-23.0685,48.4085,-26.5685,
49.4183,-23.0713,49.4085,-26.5713,
50.4183,-23.0741,50.4085,-26.5741,
51.4183,-23.0769,51.4085,-26.5769,
52.4183,-23.0797,52.4085,-26.5796,
53.4183,-23.0824,53.4085,-26.5824,
54.4182,-23.0852,54.4085,-26.5852,
55.4182,-23.088,55.4085,-26.588,
56.4182,-23.0908,56.4085,-26.5908,
57.4182,-23.0936,57.4085,-26.5935,
26.2786,-26.507,26.2689,-30.007,
26.4086,-26.5074,26.3989,-30.0074,
27.4086,-26.5102,27.3989,-30.0102,
28.4086,-26.513,28.3989,-30.0129,
29.4086,-26.5157,29.3989,-30.0157,
30.4086,-26.5185,30.3989,-30.0185,
31.4086,-26.5213,31.3989,-30.0213,
32.4086,-26.5241,32.3989,-30.0241,
33.4086,-26.5269,33.3989,-30.0268,
34.4086,-26.5296,34.3989,-30.0296,
35.4086,-26.5324,35.3989,-30.0324,
36.4086,-26.5352,36.3989,-30.0352,
37.4086,-26.538,37.3989,-30.038,
38.4086,-26.5407,38.3989,-30.0407,
39.4086,-26.5435,39.3989,-30.0435,
40.4086,-26.5463,40.3988,-30.0463,

41.4086,-26.5491,41.3988,-30.0491,
42.4086,-26.5519,42.3988,-30.0518,
43.4086,-26.5546,43.3988,-30.0546,
44.4086,-26.5574,44.3988,-30.0574,
45.4086,-26.5602,45.3988,-30.0602,
46.4086,-26.563,46.3988,-30.063,
47.4086,-26.5658,47.3988,-30.0657,
48.4085,-26.5685,48.3988,-30.0685,
49.4085,-26.5713,49.3988,-30.0713,
50.4085,-26.5741,50.3988,-30.0741,
51.4085,-26.5769,51.3988,-30.0769,
52.4085,-26.5796,52.3988,-30.0796,
53.4085,-26.5824,53.3988,-30.0824,
54.4085,-26.5852,54.3988,-30.0852,
55.4085,-26.588,55.3988,-30.088,
56.4085,-26.5908,56.3988,-30.0907,
57.4085,-26.5935,57.3988,-30.0935,
-46.8927,43.3407,-43.3939,43.1729,
-46.8852,44.3407,-43.3928,43.3143,
-46.8777,45.3406,-43.3853,44.3142,
-46.8701,46.3406,-43.3778,45.3142,
-46.8626,47.3406,-43.3702,46.3142,
-46.855,48.3405,-43.3627,47.3142,
-46.8807,49.34,-43.3551,48.3144,
-46.9724,50.3356,-43.3867,49.5457,
-47.1299,51.323,-43.4998,50.7722,
-47.3525,52.2977,-43.6938,51.9885,
-47.639,53.2556,-43.9679,53.1893,
-47.9884,54.1924,-44.3209,54.3693,
-48.399,55.104,-44.7513,55.5233,
-48.8691,55.9864,-45.2572,56.6463,
-49.3965,56.8357,-45.8363,57.7334,
-49.9791,57.6483,-46.486,58.7797,
-50.6142,58.4205,-47.2037,59.7807,
-51.2991,59.1489,-47.9861,60.732,
-52.032,59.8289,-48.8319,61.6314,
-52.8098,60.4571,-49.7408,62.4748,
-53.6289,61.0305,-50.7055,63.2538,
-54.4853,61.5463,-51.7213,63.9649,
-55.3751,62.0022,-52.7834,64.6047,
-56.2941,62.3961,-53.8869,65.1701,
-57.2379,62.7259,-55.0267,65.6585,

-58.2021,62.9903,-56.1972,66.0676,
-59.1822,63.1879,-57.393,66.3955,
-60.1735,63.3179,-58.6085,66.6406,
-61.1714,63.3796,-59.8379,66.8018,
-62.1713,63.3921,-61.0755,66.8783,
-63.1713,63.4025,-62.1349,66.8919,
-64.1712,63.413,-63.1348,66.9024,
-65.1712,63.4234,-64.1348,66.9128,
-66.1719,63.4338,-65.1347,66.9232,
-67.5399,63.448,-66.1355,66.9336,
82.4084,-26.663,82.3987,-30.163,
83.0384,-26.6648,83.0287,-30.1647,
84.0384,-26.6675,84.0287,-30.1675,
85.0384,-26.6703,85.0287,-30.1703,
86.0384,-26.6731,86.0287,-30.1731,
87.0383,-26.6823,86.9454,-30.1811,
88.0371,-26.7308,87.7903,-30.2221,
89.0327,-26.8232,88.6326,-30.3003,
90.0233,-26.9594,89.4706,-30.4155,
91.007,-27.139,90.3028,-30.5674,
91.9818,-27.3616,91.1274,-30.7558,
92.9459,-27.627,91.943,-30.9803,
93.8973,-27.9345,92.7479,-31.2404,
94.8343,-28.2836,93.5406,-31.5357,
95.7551,-28.6736,94.3195,-31.8656,
96.6578,-29.1037,95.0831,-32.2295,
97.5407,-29.5731,95.8301,-32.6265,
98.402,-30.0808,96.5588,-33.0561,
99.237,-30.6308,97.204,-33.4799,
100.026,-31.2444,97.7663,-33.9171,
100.763,-31.9208,98.2909,-34.3989,
101.441,-32.6552,98.7741,-34.9222,
102.056,-33.4428,99.2128,-35.4833,
102.606,-34.2783,99.604,-36.0786,
103.084,-35.156,99.945,-36.704,
103.489,-36.07,100.234,-37.3552,
103.818,-37.0142,100.468,-38.0279,
104.068,-37.9822,100.646,-38.7175,
104.237,-38.9674,100.767,-39.4195,
104.326,-39.9632,100.83,-40.129,
104.337,-40.9629,100.837,-40.9391,
104.33,-41.9636,100.83,-41.9398,

104.328,-42.2576,100.829,-42.1537,
-27.7821,63.034,-27.283,66.5289,
-28.782,63.0444,-27.7456,66.5338,
-29.782,63.0548,-28.7456,66.5442,
-30.7819,63.0652,-29.7455,66.5546,
-31.7819,63.0756,-30.7455,66.565,
-32.7818,63.086,-31.7454,66.5754,
-33.7818,63.0964,-32.7454,66.5858,
-34.7817,63.1069,-33.7453,66.5963,
-35.7817,63.1173,-34.7453,66.6067,
-36.7816,63.1277,-35.7452,66.6171,
-37.7816,63.1381,-36.7452,66.6275,
-38.7815,63.1485,-37.7451,66.6379,
-39.7815,63.1589,-38.7451,66.6483,
-40.7814,63.1693,-39.745,66.6587,
-41.7813,63.1798,-40.7449,66.6692,
-42.7813,63.1902,-41.7449,66.6796,
-43.7812,63.2006,-42.7448,66.69,
-44.7812,63.211,-43.7448,66.7004,
-45.7811,63.2214,-44.7447,66.7108,
-46.7811,63.2318,-45.7447,66.7212,
-47.781,63.2423,-46.7446,66.7316,
-48.781,63.2527,-47.7446,66.7421,
-49.7809,63.2631,-48.7445,66.7525,
-50.7809,63.2735,-49.7445,66.7629,
-51.7808,63.2839,-50.7444,66.7733,
-52.7807,63.2943,-51.7443,66.7837,
-53.7807,63.3047,-52.7443,66.7941,
-54.7806,63.3152,-53.7442,66.8046,
-55.7806,63.3256,-54.7442,66.815,
-56.7805,63.336,-55.7441,66.8254,
-57.7805,63.3464,-56.7441,66.8358,
-58.7804,63.3568,-57.744,66.8462,
-59.7804,63.3672,-58.744,66.8566,
-60.7803,63.3776,-59.7439,66.867,
-61.7803,63.3881,-60.7439,66.8775,
-62.7802,63.3985,-61.7438,66.8879,
-63.7802,63.4089,-62.7438,66.8983,
-64.7801,63.4193,-63.7437,66.9087,
-65.78,63.4297,-64.7436,66.9191,
-66.78,63.4401,-65.7436,66.9295,
-67.5399,63.448,-66.7435,66.9399,

-67.5399,63.448,-67.5764,59.9482,
-67.1,63.4435,-67.1364,59.9437,
-66.1,63.433,-66.1365,59.9332,
-65.1001,63.4226,-65.1365,59.9228,
-64.1001,63.4122,-64.1366,59.9124,
-63.1002,63.4018,-63.1366,59.902,
-62.1002,63.3914,-62.1367,59.8916,
-61.1003,63.381,-61.1367,59.8812,
-60.1003,63.3706,-60.1368,59.8707,
-59.1004,63.3601,-59.1369,59.8603,
-58.1005,63.3497,-58.1369,59.8499,
-57.1005,63.3393,-57.137,59.8395,
-56.1006,63.3289,-56.137,59.8291,
-55.1006,63.3185,-55.1371,59.8187,
-54.1007,63.3081,-54.1371,59.8083,
-53.1007,63.2977,-53.1372,59.7978,
-52.1008,63.2872,-52.1372,59.7874,
-51.1008,63.2768,-51.1373,59.777,
-50.1009,63.2664,-50.1373,59.7666,
-49.1009,63.256,-49.1374,59.7562,
-48.101,63.2456,-48.1375,59.7458,
-47.1011,63.2352,-47.1375,59.7354,
-46.1011,63.2248,-46.1376,59.7249,
-45.1012,63.2143,-45.1376,59.7145,
-44.1012,63.2039,-44.1377,59.7041,
-43.1013,63.1935,-43.1377,59.6937,
-42.1013,63.1831,-42.1378,59.6833,
-41.1014,63.1727,-41.1378,59.6729,
-40.1014,63.1623,-40.1379,59.6625,
-39.1015,63.1518,-39.1379,59.652,
-38.1015,63.1414,-38.138,59.6416,
-37.1016,63.131,-37.138,59.6312,
-36.1017,63.1206,-36.1381,59.6208,
-35.1017,63.1102,-35.1382,59.6104,
-34.1018,63.0998,-34.1382,59.6,
-33.1018,63.0894,-33.1383,59.5896,
-32.1019,63.0789,-32.1383,59.5791,
-31.1019,63.0685,-31.1384,59.5687,
-30.102,63.0581,-30.1384,59.5583,
-29.102,63.0477,-29.1385,59.5479,
-28.1021,63.0373,-28.1385,59.5375,
-27.7821,63.034,-27.8186,59.5341,

-43.4363,-42.7105,-39.9363,-42.7007,
-43.4368,-42.5405,-39.9368,-42.5307,
-43.4396,-41.5405,-39.9396,-41.5307,
-43.4386,-40.5405,-39.9392,-40.6073,
-43.3879,-39.542,-39.8998,-39.8302,
-43.274,-38.5487,-39.8111,-39.0572,
-43.0975,-37.5645,-39.6738,-38.2913,
-42.859,-36.5936,-39.4882,-37.5357,
-42.5595,-35.6396,-39.2551,-36.7933,
-42.2002,-34.7066,-38.9755,-36.0672,
-41.7825,-33.7982,-38.6504,-35.3603,
-41.3081,-32.918,-38.2813,-34.6753,
-40.779,-32.0697,-37.8695,-34.0151,
-40.1972,-31.2566,-37.4167,-33.3823,
-39.5643,-30.4826,-36.9386,-32.7969,
-38.8731,-29.7603,-36.4457,-32.2818,
-38.1251,-29.0971,-35.9123,-31.8088,
-37.3253,-28.4973,-35.3419,-31.3811,
-36.479,-27.965,-34.7385,-31.0016,
-35.592,-27.5038,-34.106,-30.6727,
-34.6703,-27.1168,-33.4487,-30.3967,
-33.7199,-26.8065,-32.771,-30.1754,
-32.7473,-26.5751,-32.0774,-30.0104,
-31.7591,-26.4242,-31.3727,-29.9028,
-30.7618,-26.3546,-30.6615,-29.8531,
-29.7615,-26.3513,-29.7713,-29.8513,
-28.7615,-26.3541,-28.7713,-29.8541,
-28.7212,-26.3542,-28.7309,-29.8542,
104.328,-42.2576,107.828,-42.2815,
104.328,-42.1776,107.828,-42.2015,
104.335,-41.1776,107.835,-41.2015,
104.342,-40.1772,107.842,-40.2011,
104.349,-39.1773,107.849,-39.2011,
104.356,-38.1773,107.856,-38.2012,
104.362,-37.1773,107.862,-37.2012,
104.369,-36.1773,107.869,-36.2012,
104.373,-35.1774,107.872,-35.1326,
104.334,-34.1782,107.826,-33.9497,
104.242,-33.1825,107.718,-32.7708,
104.098,-32.193,107.548,-31.5993,
103.903,-31.2124,107.316,-30.4383,
103.656,-30.2435,107.024,-29.2911,

103.359,-29.2888,106.672,-28.1608,
103.012,-28.351,106.261,-27.0505,
102.616,-27.4328,105.793,-25.9634,
102.173,-26.5367,105.268,-24.9024,
101.683,-25.6651,104.688,-23.8704,
101.148,-24.8204,104.054,-22.8704,
100.569,-24.005,103.369,-21.905,
99.942,-23.2262,102.584,-20.9305,
99.2581,-22.497,101.719,-20.0079,
98.521,-21.8216,100.786,-19.1534,
97.7349,-21.2038,99.7916,-18.3719,
96.9043,-20.6474,98.7408,-17.6679,
96.0339,-20.1554,97.6397,-17.0455,
95.1289,-19.7307,96.4947,-16.5082,
94.1943,-19.3757,95.3123,-16.0591,
93.2355,-19.0924,94.0993,-15.7007,
92.258,-18.8826,92.8627,-15.4352,
91.2674,-18.7472,91.6095,-15.264,
90.2695,-18.6873,90.3469,-15.1881,
89.2695,-18.682,89.2792,-15.1821,
88.2695,-18.6793,88.2792,-15.1793,
87.2695,-18.6765,87.2792,-15.1765,
86.2695,-18.6737,86.2792,-15.1737,
85.2695,-18.6709,85.2792,-15.1709,
84.2695,-18.6681,84.2792,-15.1682,
83.2693,-18.6654,83.2791,-15.1654,
83.0606,-18.6648,83.0704,-15.1648,
-43.4363,-42.7105,-39.9363,-42.7007,
-43.4368,-42.5405,-39.9368,-42.5307,
-43.4396,-41.5405,-39.9396,-41.5307,
-43.4424,-40.5405,-39.9424,-40.5307,
-43.4452,-39.5405,-39.9452,-39.5307,
-43.448,-38.5405,-39.948,-38.5307,
-43.4508,-37.5405,-39.9508,-37.5307,
-43.4536,-36.5405,-39.9537,-36.5307,
-43.4565,-35.5405,-39.9565,-35.5307,
-43.4593,-34.5405,-39.9593,-34.5307,
-43.4621,-33.5405,-39.9621,-33.5307,
-43.4649,-32.5405,-39.9649,-32.5307,
-43.4677,-31.5405,-39.9677,-31.5307,
-43.4705,-30.5406,-39.9705,-30.5307,
-43.4733,-29.5406,-39.9734,-29.5307,

-43.4762,-28.5406,-39.9762,-28.5307,
-43.479,-27.5406,-39.979,-27.5307,
-43.4818,-26.5406,-39.9818,-26.5307,
-43.4846,-25.5406,-39.9846,-25.5307,
-43.4874,-24.5406,-39.9874,-24.5307,
-43.4902,-23.5406,-39.9902,-23.5307,
-43.493,-22.5406,-39.9931,-22.5307,
-43.4959,-21.5406,-39.9959,-21.5307,
-43.4987,-20.5406,-39.9987,-20.5307,
-43.5015,-19.5406,-40.0015,-19.5307,
-43.5043,-18.5406,-40.0043,-18.5308,
-43.5071,-17.5406,-40.0071,-17.5308,
